Nombre;Cuit;Especialidad;Planes;Email;Telefono;Direccion;Provincia;localidad;CP;Habilitado;codificada
ALE MIRTA IRENE;27101076232;GINECOLOGIA;OSMISS-100;docmia_2005@yahoo.com.ar;4654-1027;Rosales 58, Planta Baja, Ramos Mejía, Provincia de Buenos Aires;Buenos Aires;RAMOS MEJIA;;Si;NO
ALE MIRTA IRENE;27101076232;GINECOLOGIA;OSMISS-150;docmia_2005@yahoo.com.ar;4654-1027;Rosales 58, Planta Baja, Ramos Mejía, Provincia de Buenos Aires;Buenos Aires;RAMOS MEJIA;;Si;NO
ALE MIRTA IRENE;27101076232;GINECOLOGIA;OSMISS-200;docmia_2005@yahoo.com.ar;4654-1027;Rosales 58, Planta Baja, Ramos Mejía, Provincia de Buenos Aires;Buenos Aires;RAMOS MEJIA;;Si;NO
ALESSANDRI ROBERTO EMILIO;20172084738;DIAGNOSTICO POR IMAGENES;OSMISS-100;robertoalessandri@hotmail.com;7078-5400;AV. DE MAYO  537 (Ramos Mejia);Buenos Aires;RAMOS MEJIA;;Si;NO
ALESSANDRI ROBERTO EMILIO;20172084738;DIAGNOSTICO POR IMAGENES;OSMISS-150;robertoalessandri@hotmail.com;7078-5400;AV. DE MAYO  537 (Ramos Mejia);Buenos Aires;RAMOS MEJIA;;Si;NO
ALESSANDRI ROBERTO EMILIO;20172084738;DIAGNOSTICO POR IMAGENES;OSMISS-200;robertoalessandri@hotmail.com;7078-5400;AV. DE MAYO  537 (Ramos Mejia);Buenos Aires;RAMOS MEJIA;;Si;NO
ALESSANDRINI GRACIANA;30657420642;GERIATRIA;OSMISS-100;;15-3291-0381;Ugarte 1661 PB-C, Olivos, Provincia de Buenos Aires;Buenos Aires;OLIVOS;;Si;NO
ALESSANDRINI GRACIANA;30657420642;GERIATRIA;OSMISS-150;;15-3291-0381;Ugarte 1661 PB-C, Olivos, Provincia de Buenos Aires;Buenos Aires;OLIVOS;;Si;NO
ALESSANDRINI GRACIANA;30657420642;GERIATRIA;OSMISS-200;;15-3291-0381;Ugarte 1661 PB-C, Olivos, Provincia de Buenos Aires;Buenos Aires;OLIVOS;;Si;NO
ALFANO RICARDO;30657420642;CARDIOLOGIA;OSMISS-100;;4726-6616;Av. Hipólito Yrigoyen 816, General Pacheco, Provincia de Buenos Aires;Buenos Aires;GENERAL PACHECO;;Si;NO
ALFANO RICARDO;30657420642;CARDIOLOGIA;OSMISS-150;;4726-6616;Av. Hipólito Yrigoyen 816, General Pacheco, Provincia de Buenos Aires;Buenos Aires;GENERAL PACHECO;;Si;NO
ALFANO RICARDO;30657420642;CARDIOLOGIA;OSMISS-200;;4726-6616;Av. Hipólito Yrigoyen 816, General Pacheco, Provincia de Buenos Aires;Buenos Aires;GENERAL PACHECO;;Si;NO
ALFARO S.C.S.;30716405849;FARMACIA;OSMISS-100;inf0o@gmail.com;1143346611;SPADACCINI 981;Buenos Aires;BELEN DE ESCOBAR;1393;Si;NO
ALFARO S.C.S.;30716405849;FARMACIA;OSMISS-150;inf0o@gmail.com;1143346611;SPADACCINI 981;Buenos Aires;BELEN DE ESCOBAR;1393;Si;NO
ALFARO S.C.S.;30716405849;FARMACIA;OSMISS-200;inf0o@gmail.com;1143346611;SPADACCINI 981;Buenos Aires;BELEN DE ESCOBAR;1393;Si;NO
ALFARO VANINA MERCEDES;30657420642;DERMATOLOGIA;OSMISS-100;;1125524991;Santa Fe 2088. Piso 2 Depto D, San Isidro, Provincia de Buenos Aires;Buenos Aires;SAN ISIDRO;;Si;NO
ALFARO VANINA MERCEDES;30657420642;DERMATOLOGIA;OSMISS-150;;1125524991;Santa Fe 2088. Piso 2 Depto D, San Isidro, Provincia de Buenos Aires;Buenos Aires;SAN ISIDRO;;Si;NO
ALFARO VANINA MERCEDES;30657420642;DERMATOLOGIA;OSMISS-200;;1125524991;Santa Fe 2088. Piso 2 Depto D, San Isidro, Provincia de Buenos Aires;Buenos Aires;SAN ISIDRO;;Si;NO
ALGIERI, SILVIA CRISTINA;27161114885;ODONTOPEDIATRIA;OSMISS-100;;4627-2964 / 1131610357;Sarmiento 2037, Castelar, Provincia de Buenos Aires;Buenos Aires;CASTELAR;;Si;NO
ALGIERI, SILVIA CRISTINA;27161114885;ODONTOPEDIATRIA;OSMISS-150;;4627-2964 / 1131610357;Sarmiento 2037, Castelar, Provincia de Buenos Aires;Buenos Aires;CASTELAR;;Si;NO
ALGIERI, SILVIA CRISTINA;27161114885;ODONTOPEDIATRIA;OSMISS-200;;4627-2964 / 1131610357;Sarmiento 2037, Castelar, Provincia de Buenos Aires;Buenos Aires;CASTELAR;;Si;NO
ALI CARLOS ANTONIO;23187241049;DIAGNOSTICO POR IMAGENES;OSMISS-100;carlosantonioali@hotmail.com;4487-4635;BEVILACQUA  1957 (Ciudad Evita);Buenos Aires;CIUDAD EVITA;;Si;NO
ALI CARLOS ANTONIO;23187241049;DIAGNOSTICO POR IMAGENES;OSMISS-150;carlosantonioali@hotmail.com;4487-4635;BEVILACQUA  1957 (Ciudad Evita);Buenos Aires;CIUDAD EVITA;;Si;NO
ALI CARLOS ANTONIO;23187241049;DIAGNOSTICO POR IMAGENES;OSMISS-200;carlosantonioali@hotmail.com;4487-4635;BEVILACQUA  1957 (Ciudad Evita);Buenos Aires;CIUDAD EVITA;;Si;NO
ALLAMI,MARTIN;30657420642;CLINICA MEDICA;OSMISS-100;;4292-2020;Pereyra Lucena 575, Lomas de Zamora, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;1834;Si;NO
ALLAMI,MARTIN;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-100;;4292-2020;Pereyra Lucena 575, Lomas de Zamora, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;1834;Si;NO
ALLAMI,MARTIN;30657420642;CLINICA MEDICA;OSMISS-150;;4292-2020;Pereyra Lucena 575, Lomas de Zamora, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;1834;Si;NO
ALLAMI,MARTIN;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-150;;4292-2020;Pereyra Lucena 575, Lomas de Zamora, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;1834;Si;NO
ALLAMI,MARTIN;30657420642;CLINICA MEDICA;OSMISS-200;;4292-2020;Pereyra Lucena 575, Lomas de Zamora, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;1834;Si;NO
ALLAMI,MARTIN;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-200;;4292-2020;Pereyra Lucena 575, Lomas de Zamora, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;1834;Si;NO
ALLEMANDI, ANALIA MARIANA;27225506049;CLINICA MEDICA;OSMISS-100;;11-7146-1234;Ing. Ernesto Boatti 224, Piso 3, Depto C, Morón, Provincia de Buenos Aires;Buenos Aires;MORON;1708;Si;NO
ALLEMANDI, ANALIA MARIANA;27225506049;CLINICA MEDICA;OSMISS-150;;11-7146-1234;Ing. Ernesto Boatti 224, Piso 3, Depto C, Morón, Provincia de Buenos Aires;Buenos Aires;MORON;1708;Si;NO
ALLEMANDI, ANALIA MARIANA;27225506049;CLINICA MEDICA;OSMISS-200;;11-7146-1234;Ing. Ernesto Boatti 224, Piso 3, Depto C, Morón, Provincia de Buenos Aires;Buenos Aires;MORON;1708;Si;NO
ALLONES,ROSANA LAURA;30657420642;NUTRICION;OSMISS-100;;115-488-0011;Sarmiento 248, Lomas de Zamora, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
ALLONES,ROSANA LAURA;30657420642;NUTRICION;OSMISS-150;;115-488-0011;Sarmiento 248, Lomas de Zamora, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
ALLONES,ROSANA LAURA;30657420642;NUTRICION;OSMISS-200;;115-488-0011;Sarmiento 248, Lomas de Zamora, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
ALMANZA MARINA P.;27240067469;ODONTOPEDIATRIA;OSMISS-100;marinaalmanza@ciudad.com.ar;11-6155-2108;BOATTI  250;Buenos Aires;MORON;;Si;NO
ALMANZA MARINA P.;27240067469;ODONTOPEDIATRIA;OSMISS-150;marinaalmanza@ciudad.com.ar;11-6155-2108;BOATTI  250;Buenos Aires;MORON;;Si;NO
ALMANZA MARINA P.;27240067469;ODONTOPEDIATRIA;OSMISS-200;marinaalmanza@ciudad.com.ar;11-6155-2108;BOATTI  250;Buenos Aires;MORON;;Si;NO
ALMASQUE OSCAR RICARDO;30657420642;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-100;;4795-2340 / 4795-0601;Laprida 1619, Florida, Provincia de Buenos Aires;Buenos Aires;FLORIDA;;Si;NO
ALMASQUE OSCAR RICARDO;30657420642;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-150;;4795-2340 / 4795-0601;Laprida 1619, Florida, Provincia de Buenos Aires;Buenos Aires;FLORIDA;;Si;NO
ALMASQUE OSCAR RICARDO;30657420642;CLINICAS Y SANATORIOS DE INTERNACION;OSMISS-200;;4795-2340 / 4795-0601;Laprida 1619, Florida, Provincia de Buenos Aires;Buenos Aires;FLORIDA;;Si;NO
ALMAZAN FERNANDO;20176077868;GASTROENTEROLOGIA;OSMISS-100;falmazan@intramed.net;0220-483-6318;Gral. Manuel Belgrano 2089, Merlo, Provincia de Buenos Aires;Buenos Aires;MERLO;;Si;NO
ALMAZAN FERNANDO;20176077868;GASTROENTEROLOGIA;OSMISS-150;falmazan@intramed.net;0220-483-6318;Gral. Manuel Belgrano 2089, Merlo, Provincia de Buenos Aires;Buenos Aires;MERLO;;Si;NO
ALMAZAN FERNANDO;20176077868;GASTROENTEROLOGIA;OSMISS-200;falmazan@intramed.net;0220-483-6318;Gral. Manuel Belgrano 2089, Merlo, Provincia de Buenos Aires;Buenos Aires;MERLO;;Si;NO
ALMIRON,MARIA FLORENCIA;30657420642;CLINICA MEDICA;OSMISS-100;;154-158-6184 / 2123-2945;Obligado 108, Temperley, Provincia de Buenos Aires;Buenos Aires;TEMPERLEY;;Si;NO
ALMIRON,MARIA FLORENCIA;30657420642;CLINICA MEDICA;OSMISS-150;;154-158-6184 / 2123-2945;Obligado 108, Temperley, Provincia de Buenos Aires;Buenos Aires;TEMPERLEY;;Si;NO
ALMIRON,MARIA FLORENCIA;30657420642;CLINICA MEDICA;OSMISS-200;;154-158-6184 / 2123-2945;Obligado 108, Temperley, Provincia de Buenos Aires;Buenos Aires;TEMPERLEY;;Si;NO
ALONSO ALVARO;30657420642;NEUMONOLOGIA;OSMISS-100;;4744-2767;Belgrano 1221, San Fernando, Provincia de Buenos Aires;Buenos Aires;SAN FERNANDO;;Si;NO
ALONSO ALVARO;30657420642;NEUMONOLOGIA;OSMISS-150;;4744-2767;Belgrano 1221, San Fernando, Provincia de Buenos Aires;Buenos Aires;SAN FERNANDO;;Si;NO
ALONSO ALVARO;30657420642;NEUMONOLOGIA;OSMISS-200;;4744-2767;Belgrano 1221, San Fernando, Provincia de Buenos Aires;Buenos Aires;SAN FERNANDO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;DIAGNOSTICO POR IMAGENES;OSMISS-100;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;ECOGRAFIA GENERAL;OSMISS-100;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;ECOGRAFIA GINECOLOGICA;OSMISS-100;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;ECOGRAFIA OBSTETRICA;OSMISS-100;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;DIAGNOSTICO POR IMAGENES;OSMISS-150;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;ECOGRAFIA GENERAL;OSMISS-150;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;ECOGRAFIA GINECOLOGICA;OSMISS-150;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;ECOGRAFIA OBSTETRICA;OSMISS-150;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;DIAGNOSTICO POR IMAGENES;OSMISS-200;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;ECOGRAFIA GENERAL;OSMISS-200;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;ECOGRAFIA GINECOLOGICA;OSMISS-200;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO LUIS ALBERTO;20141715462;ECOGRAFIA OBSTETRICA;OSMISS-200;info@consultoriomedicsa.com.ar;4651-9599;Monseñor Marcon 2999, San Justo, Provincia de Buenos Aires;Buenos Aires;SAN JUSTO;;Si;NO
ALONSO SERGIO;30657420642;GINECOLOGIA;OSMISS-100;;1165598199  WHATSAPP;AV. MAIPU 1942 PISO 4 DPTO F;Buenos Aires;FLORIDA;;Si;NO
ALONSO SERGIO;30657420642;GINECOLOGIA;OSMISS-150;;1165598199  WHATSAPP;AV. MAIPU 1942 PISO 4 DPTO F;Buenos Aires;FLORIDA;;Si;NO
ALONSO SERGIO;30657420642;GINECOLOGIA;OSMISS-200;;1165598199  WHATSAPP;AV. MAIPU 1942 PISO 4 DPTO F;Buenos Aires;FLORIDA;;Si;NO
ALONSO, ANA INES;27286429543;ONCOLOGIA;OSMISS-100;;11-3829-3599;BELGRANO 829 (Moron);Buenos Aires;MORON;;Si;NO
ALONSO, ANA INES;27286429543;ONCOLOGIA;OSMISS-150;;11-3829-3599;BELGRANO 829 (Moron);Buenos Aires;MORON;;Si;NO
ALONSO, ANA INES;27286429543;ONCOLOGIA;OSMISS-200;;11-3829-3599;BELGRANO 829 (Moron);Buenos Aires;MORON;;Si;NO
ALONSO, DANIEL;20113864673;DIABETOLOGIA;OSMISS-100;;4483-1714;"Belgrano 829, Planta Baja ""A"", Morón, Provincia de Buenos Aires";Buenos Aires;MORON;;Si;NO
ALONSO, DANIEL;20113864673;DIABETOLOGIA;OSMISS-150;;4483-1714;"Belgrano 829, Planta Baja ""A"", Morón, Provincia de Buenos Aires";Buenos Aires;MORON;;Si;NO
ALONSO, DANIEL;20113864673;DIABETOLOGIA;OSMISS-200;;4483-1714;"Belgrano 829, Planta Baja ""A"", Morón, Provincia de Buenos Aires";Buenos Aires;MORON;;Si;NO
ALOY BILLANO,MARIEL;30657420642;CLINICA MEDICA;OSMISS-100;;4239-8000;Av. Almte. Brown 2779, B1834GTS Temperley, Provincia de Buenos Aires;Buenos Aires;TEMPERLEY;;Si;NO
ALOY BILLANO,MARIEL;30657420642;GUARDIA OTORRINOLARINGOLOGIA;OSMISS-100;;4239-8000;Av. Almte. Brown 2779, B1834GTS Temperley, Provincia de Buenos Aires;Buenos Aires;TEMPERLEY;;Si;NO
ALOY BILLANO,MARIEL;30657420642;CLINICA MEDICA;OSMISS-150;;4239-8000;Av. Almte. Brown 2779, B1834GTS Temperley, Provincia de Buenos Aires;Buenos Aires;TEMPERLEY;;Si;NO
ALOY BILLANO,MARIEL;30657420642;GUARDIA OTORRINOLARINGOLOGIA;OSMISS-150;;4239-8000;Av. Almte. Brown 2779, B1834GTS Temperley, Provincia de Buenos Aires;Buenos Aires;TEMPERLEY;;Si;NO
ALOY BILLANO,MARIEL;30657420642;CLINICA MEDICA;OSMISS-200;;4239-8000;Av. Almte. Brown 2779, B1834GTS Temperley, Provincia de Buenos Aires;Buenos Aires;TEMPERLEY;;Si;NO
ALOY BILLANO,MARIEL;30657420642;GUARDIA OTORRINOLARINGOLOGIA;OSMISS-200;;4239-8000;Av. Almte. Brown 2779, B1834GTS Temperley, Provincia de Buenos Aires;Buenos Aires;TEMPERLEY;;Si;NO
ALPINA;30714518514;FARMACIA;OSMISS-100;;;BELGRANO 2715;Neuquen;NEUQUEN;12740;Si;NO
ALPINA;30714518514;FARMACIA;OSMISS-150;;;BELGRANO 2715;Neuquen;NEUQUEN;12740;Si;NO
ALPINA;30714518514;FARMACIA;OSMISS-200;;;BELGRANO 2715;Neuquen;NEUQUEN;12740;Si;NO
ALPINA SAN MARTIN;30714361984;FARMACIA;OSMISS-100;;;SAN MARTIN 4305;Neuquen;NEUQUEN;12740;Si;NO
ALPINA SAN MARTIN;30714361984;FARMACIA;OSMISS-150;;;SAN MARTIN 4305;Neuquen;NEUQUEN;12740;Si;NO
ALPINA SAN MARTIN;30714361984;FARMACIA;OSMISS-200;;;SAN MARTIN 4305;Neuquen;NEUQUEN;12740;Si;NO
ALTARRUI, SANDRA NELIDA;23175890904;GINECOLOGIA;OSMISS-100;;4878-2971;Av. Eva Perón 3084, B1708 FFQ, Provincia de Buenos Aires;Buenos Aires;MORON;;Si;NO
ALTARRUI, SANDRA NELIDA;23175890904;GINECOLOGIA;OSMISS-150;;4878-2971;Av. Eva Perón 3084, B1708 FFQ, Provincia de Buenos Aires;Buenos Aires;MORON;;Si;NO
ALTARRUI, SANDRA NELIDA;23175890904;GINECOLOGIA;OSMISS-200;;4878-2971;Av. Eva Perón 3084, B1708 FFQ, Provincia de Buenos Aires;Buenos Aires;MORON;;Si;NO
ALTOMONTE VIRGINIA ROSA;27145847163;GINECOLOGIA;OSMISS-100;altovir@hotmail.com;4656-2008;ESPORA  43;Buenos Aires;RAMOS MEJIA;;Si;NO
ALTOMONTE VIRGINIA ROSA;27145847163;GINECOLOGIA;OSMISS-150;altovir@hotmail.com;4656-2008;ESPORA  43;Buenos Aires;RAMOS MEJIA;;Si;NO
ALTOMONTE VIRGINIA ROSA;27145847163;GINECOLOGIA;OSMISS-200;altovir@hotmail.com;4656-2008;ESPORA  43;Buenos Aires;RAMOS MEJIA;;Si;NO
ALTOS DE MORENO;30707249451;FARMACIA;OSMISS-100;altosdemoreno@demoasismed.com;2374625937;Av. del Libertador 299, B1744AAC Moreno, Provincia de Buenos Aires;Buenos Aires;MORENO;2283;Si;NO
ALTOS DE MORENO;30707249451;FARMACIA;OSMISS-150;altosdemoreno@demoasismed.com;2374625937;Av. del Libertador 299, B1744AAC Moreno, Provincia de Buenos Aires;Buenos Aires;MORENO;2283;Si;NO
ALTOS DE MORENO;30707249451;FARMACIA;OSMISS-200;altosdemoreno@demoasismed.com;2374625937;Av. del Libertador 299, B1744AAC Moreno, Provincia de Buenos Aires;Buenos Aires;MORENO;2283;Si;NO
ALVARADO;30707925937;FARMACIA;OSMISS-100;;;ALVARADO 590;Salta;SAN RAMON DE LA NUEVA ORAN;14124;Si;NO
ALVARADO;30707925937;FARMACIA;OSMISS-150;;;ALVARADO 590;Salta;SAN RAMON DE LA NUEVA ORAN;14124;Si;NO
ALVARADO;30707925937;FARMACIA;OSMISS-200;;;ALVARADO 590;Salta;SAN RAMON DE LA NUEVA ORAN;14124;Si;NO
ALVARADO BETTINI,ALBERTO JAVI;30657420642;CLINICA MEDICA;OSMISS-100;;4245-8966;Sarmiento 250, B1832 DIF, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
ALVARADO BETTINI,ALBERTO JAVI;30657420642;ODONTOPEDIATRIA;OSMISS-100;;4245-8966;Sarmiento 250, B1832 DIF, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
ALVARADO BETTINI,ALBERTO JAVI;30657420642;CLINICA MEDICA;OSMISS-150;;4245-8966;Sarmiento 250, B1832 DIF, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
ALVARADO BETTINI,ALBERTO JAVI;30657420642;ODONTOPEDIATRIA;OSMISS-150;;4245-8966;Sarmiento 250, B1832 DIF, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
ALVARADO BETTINI,ALBERTO JAVI;30657420642;CLINICA MEDICA;OSMISS-200;;4245-8966;Sarmiento 250, B1832 DIF, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
ALVARADO BETTINI,ALBERTO JAVI;30657420642;ODONTOPEDIATRIA;OSMISS-200;;4245-8966;Sarmiento 250, B1832 DIF, Provincia de Buenos Aires;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
ALVARADO, LILIANA BEATRIZ;27060584023;CLINICA MEDICA;OSMISS-100;;4296-2444;Cnel. Dorrego 80, B1842AWB Monte Grande, Provincia de Buenos Aires;Buenos Aires;MONTE GRANDE;;Si;NO
ALVARADO, LILIANA BEATRIZ;27060584023;CLINICA MEDICA;OSMISS-150;;4296-2444;Cnel. Dorrego 80, B1842AWB Monte Grande, Provincia de Buenos Aires;Buenos Aires;MONTE GRANDE;;Si;NO
ALVARADO, LILIANA BEATRIZ;27060584023;CLINICA MEDICA;OSMISS-200;;4296-2444;Cnel. Dorrego 80, B1842AWB Monte Grande, Provincia de Buenos Aires;Buenos Aires;MONTE GRANDE;;Si;NO
ALVAREZ GABRIELA ELEONORA;27120345538;NEUMONOLOGIA;OSMISS-100;a.gabiluza@hotmail.com;4441-0600;Av. General Enrique Mosconi 1612, B1752CYQ La Matanza, Provincia de Buenos Aires;Buenos Aires;LOMAS DEL MIRADOR;;Si;NO
ALVAREZ GABRIELA ELEONORA;27120345538;NEUMONOLOGIA;OSMISS-150;a.gabiluza@hotmail.com;4441-0600;Av. General Enrique Mosconi 1612, B1752CYQ La Matanza, Provincia de Buenos Aires;Buenos Aires;LOMAS DEL MIRADOR;;Si;NO
ALVAREZ GABRIELA ELEONORA;27120345538;NEUMONOLOGIA;OSMISS-200;a.gabiluza@hotmail.com;4441-0600;Av. General Enrique Mosconi 1612, B1752CYQ La Matanza, Provincia de Buenos Aires;Buenos Aires;LOMAS DEL MIRADOR;;Si;NO
ALVAREZ GARCIA CAROLINA AILEN;27397573147;ODONTOLOGIA GENERAL;OSMISS-100;info@alvarezcaro.com;1123979672;Naciones Unidas 2812 1º Piso Dto. 3;Capital Federal;VILLA DEVOTO;1417;Si;NO
ALVAREZ GARCIA CAROLINA AILEN;27397573147;ODONTOLOGIA GENERAL;OSMISS-150;info@alvarezcaro.com;1123979672;Naciones Unidas 2812 1º Piso Dto. 3;Capital Federal;VILLA DEVOTO;1417;Si;NO
ALVAREZ GARCIA CAROLINA AILEN;27397573147;ODONTOLOGIA GENERAL;OSMISS-200;info@alvarezcaro.com;1123979672;Naciones Unidas 2812 1º Piso Dto. 3;Capital Federal;VILLA DEVOTO;1417;Si;NO
ALVAREZ GUADALUPE MARIEL;27263287539;CLINICA MEDICA;OSMISS-100;gma_1978@hotmail.com;4441-0521;ENTRE RIOS  2942  P.4  D.C;Buenos Aires;SAN JUSTO;1754;Si;NO
ALVAREZ GUADALUPE MARIEL;27263287539;CLINICA MEDICA;OSMISS-150;gma_1978@hotmail.com;4441-0521;ENTRE RIOS  2942  P.4  D.C;Buenos Aires;SAN JUSTO;1754;Si;NO
ALVAREZ GUADALUPE MARIEL;27263287539;CLINICA MEDICA;OSMISS-200;gma_1978@hotmail.com;4441-0521;ENTRE RIOS  2942  P.4  D.C;Buenos Aires;SAN JUSTO;1754;Si;NO
ALVAREZ KARINA V.;27204061667;NEFROLOGIA INFANTIL;OSMISS-100;karinav_a2004@yahoo.com.ar;4441-5033;"Entre Ríos 3394,  P.2  Depto ""B"" . B1754 San Justo, Provincia de Buenos Aires";Buenos Aires;SAN JUSTO;;Si;NO
ALVAREZ KARINA V.;27204061667;ODONTOPEDIATRIA;OSMISS-100;karinav_a2004@yahoo.com.ar;4441-5033;"Entre Ríos 3394,  P.2  Depto ""B"" . B1754 San Justo, Provincia de Buenos Aires";Buenos Aires;SAN JUSTO;;Si;NO
ALVAREZ KARINA V.;27204061667;NEFROLOGIA INFANTIL;OSMISS-150;karinav_a2004@yahoo.com.ar;4441-5033;"Entre Ríos 3394,  P.2  Depto ""B"" . B1754 San Justo, Provincia de Buenos Aires";Buenos Aires;SAN JUSTO;;Si;NO
ALVAREZ KARINA V.;27204061667;ODONTOPEDIATRIA;OSMISS-150;karinav_a2004@yahoo.com.ar;4441-5033;"Entre Ríos 3394,  P.2  Depto ""B"" . B1754 San Justo, Provincia de Buenos Aires";Buenos Aires;SAN JUSTO;;Si;NO
ALVAREZ KARINA V.;27204061667;NEFROLOGIA INFANTIL;OSMISS-200;karinav_a2004@yahoo.com.ar;4441-5033;"Entre Ríos 3394,  P.2  Depto ""B"" . B1754 San Justo, Provincia de Buenos Aires";Buenos Aires;SAN JUSTO;;Si;NO
ALVAREZ KARINA V.;27204061667;ODONTOPEDIATRIA;OSMISS-200;karinav_a2004@yahoo.com.ar;4441-5033;"Entre Ríos 3394,  P.2  Depto ""B"" . B1754 San Justo, Provincia de Buenos Aires";Buenos Aires;SAN JUSTO;;Si;NO
ALVAREZ SEPULVEDA PABLO;30657420642;REUMATOLOGIA;OSMISS-100;;4747-6214/4742-3670;AV.DEL LIBERTADOR-  15328;Buenos Aires;ACASSUSO;;Si;NO
ALVAREZ SEPULVEDA PABLO;30657420642;REUMATOLOGIA;OSMISS-150;;4747-6214/4742-3670;AV.DEL LIBERTADOR-  15328;Buenos Aires;ACASSUSO;;Si;NO
ALVAREZ SEPULVEDA PABLO;30657420642;REUMATOLOGIA;OSMISS-200;;4747-6214/4742-3670;AV.DEL LIBERTADOR-  15328;Buenos Aires;ACASSUSO;;Si;NO
ALVAREZ SILVANA LORENA;27295578853;GINECOLOGIA;OSMISS-100;silvanuchi_lorealva@hotmail.com;11-7100-4624;Ramón Freire 2295, B1757KGQ Gregorio de Laferrere, Provincia de Buenos Aires;Buenos Aires;LAFERRERE;;Si;NO
ALVAREZ SILVANA LORENA;27295578853;OBSTETRICIA;OSMISS-100;silvanuchi_lorealva@hotmail.com;11-7100-4624;Ramón Freire 2295, B1757KGQ Gregorio de Laferrere, Provincia de Buenos Aires;Buenos Aires;LAFERRERE;;Si;NO
ALVAREZ SILVANA LORENA;27295578853;GINECOLOGIA;OSMISS-150;silvanuchi_lorealva@hotmail.com;11-7100-4624;Ramón Freire 2295, B1757KGQ Gregorio de Laferrere, Provincia de Buenos Aires;Buenos Aires;LAFERRERE;;Si;NO
ALVAREZ SILVANA LORENA;27295578853;OBSTETRICIA;OSMISS-150;silvanuchi_lorealva@hotmail.com;11-7100-4624;Ramón Freire 2295, B1757KGQ Gregorio de Laferrere, Provincia de Buenos Aires;Buenos Aires;LAFERRERE;;Si;NO
